ID,post_type,post_status,post_name,post_title,post_content,post_excerpt,post_author,post_date,post_modified,post_thumbnail,post_parent,menu_order,post_tags,post_category,summary,seo_title,image,book_star,amazon_url,author,publisher,price,no_price,type,reread,text,reread_2,text_2,reread_3,text_3,reread_4,text_4,reread_5,text_5,status,auto_update_uri,ao_post_optimize,views,post_views_count,bzb_meta_keywords,bzb_meta_description,bzb_meta_robots,bzb_post_asset_js4head,bzb_post_asset_css,bzb_post_asset_js,bzb_cta,bzb_post_front_info,bzb_checklists,bzb_show_toppage_flag,bzb_include_rss,bzb_post_social_buttons,title,no-price
,books,publish,japan-contemporary-art,日本・現代・美術,,,2,2015-02-18 4:56:23,2020-07-26 4:57:39,,0,0,"book,no_comment",art,,,https://test.b2i.link/wp-content/uploads/2020/07/41KA2KJQ3VL._SX328_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4104214019/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4104214019&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,椹木 野衣,新潮社,1628,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,1,124,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,desire-art-history,<オールカラー版>欲望の美術史,,,2,2015-03-05 5:19:03,2020-07-26 5:20:54,,0,0,"book,no_comment",art,,,https://test.b2i.link/wp-content/uploads/2015/03/31vY5RpUieL._SX314_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4334037453/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4334037453&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,宮下 規久朗,光文社,699,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,122,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,whereabouts-of-contemporary-art,現代アートの行方,,,2,2015-02-17 5:28:00,2020-07-26 5:28:14,,0,0,"book,no_comment",art,,,https://test.b2i.link/wp-content/uploads/2020/07/519elKK14AL._SX344_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4904702247/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4904702247&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"三瀬 夏之介 (著), 池田 学 (著)",羽鳥書店,463,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,0,121,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,beauty-composition-from-bauhaus-to-fractals,美の構成学―バウハウスからフラクタルまで,,,2,2015-03-18 5:32:34,2020-07-26 5:33:03,,0,0,"book,no_comment",art,,,https://test.b2i.link/wp-content/uploads/2020/07/415EN8ACYNL._SX299_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/gp/product/4121012968/ref=ppx_od_dt_b_asin_title_s00?ie=UTF8&psc=1,三井 秀樹,中央公論新社,349,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,107,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,art-patrons,芸術のパトロンたち,,,2,2015-02-12 5:22:07,2020-07-26 5:23:38,,0,0,"book,no_comment",art,,,https://test.b2i.link/wp-content/uploads/2020/07/41WWRWRSG8L._SX285_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4004304903/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4004304903&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,高階 秀爾,岩波書店,349,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,179,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,contemporary-art-economics,現代アート経済学,,,2,2015-02-11 5:29:34,2020-07-26 5:30:28,,0,0,"book,no_comment",art,,,,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4334037453/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4334037453&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,宮津 大輔,光文社,733,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,0,134,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,yakitori-and-japanese-stalls-with-stars,やきとりと日本人 屋台から星付きまで,,,2,2015-01-17 5:33:50,2020-07-26 5:35:41,,0,0,"book,no_comment",book-review,,,https://test.b2i.link/wp-content/uploads/2015/01/31ChehdrxKL._SX316_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4334038344/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4334038344&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,土田 美登世,光文社,,購入価格: 不明,,,,,,,,,,,,,,,1,121,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,working-new-meaning-of-globalization-and-labor,働くということ - グローバル化と労働の新しい意味,,,2,2015-03-16 5:37:38,2020-07-26 5:46:37,,0,0,"book,no_comment",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/4109xkD9YDL._SX316_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4121017935/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4121017935&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,ロナルド・ドーア,中央公論新社,,購入価格: 不明,,,,,,,,,,,,,,,2,112,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,is-basic-income-the-ultimate-social-security,ベーシックインカムは究極の社会保障か: 「競争」と「平等」のセーフティネット,,,2,2015-02-21 5:43:52,2020-07-26 5:45:15,,0,0,"book,no_comment",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41CEc-ewGL._SX349_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4906708501/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4906708501&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"萱野 稔人  (著, 編集), 東 浩紀 (著), 飯田 泰之 (著), 小沢 修司 (著), 竹信 三恵子 (著), 後藤 道夫 (著), 佐々木 隆治  (著), 斎藤幸平 (著), 坂倉昇平 (著)",株式会社堀之内出版,1507,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,0,95,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,this-time-business-traffic,当世・商売往来,,,2,2015-02-23 5:47:56,2020-07-26 5:49:09,,0,0,"book,no_comment",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41NVNIt9NsL._SX316_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4004300088/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4004300088&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,別役 実,岩波書店,,購入価格: 不明,,,,,,,,,,,,,,,1,97,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,gangster,暴力団,,,2,2014-10-22 5:50:07,2020-07-26 5:51:35,,0,0,"book,no_comment",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41Sm-OdakmL._SX315_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4106104342/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4106104342&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,溝口 敦,新潮社,258,購入価格: 不明,,,,,,,,,,,,,,,2,109,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,i-believed-in-the-cult-religion,カルト宗教信じてました。,"<p>私自身はカトリックのクリスチャンである。それで、エホバの証人は邪教なのだと、しばしば信仰を同じくする知人や友人から教えられていた。
 </p>
 <p>
 実際、マトモなキリスト教団体であれば、<strong>「当教会は、エホバの証人やモルモン教、統一教会とは一切関係ありません。」などと、わざわざ断り書きされている</strong>くらいである。
 </p>
 <h2>エホバとは何か？</h2>
 <p>旧約聖書の中で、神の名はヘブライ語で「YHWH」と表記される。これはヤハウェともヤーウェとも言われるが、そもそも外国語をカタカナで正確に表すのは難しい。</p>
 <p>
 エホバというのも、音の解釈により異なる読み方のひとつである。ただ、この発音自体が間違っているとする主張もある。とまれ、指示している対象は同じで、<strong>とにかくは神のこと</strong>である。
 </p>
 <blockquote>エホバの証人とは1870年代のアメリカで「チャールズ・テイズ・ラッセル」というフリーメイソンのおじさんが始めた宗教です
 </blockquote>
 <h2>人生はしばしば心細い</h2>
 <p>本書は、エホバに入れ込んだ母とその娘(著者)の実話に基づいたストーリーである。著者は幼少期からエホバに疑念をいだいており、35歳になって、ついに脱退する。その短くない年月を振り返って後悔もするのだが、どうして、彼女はとても冷静かつ賢明である。
 </p>
 <blockquote>私は宗教に走る女と不倫に走る女は似ていると思います <br>
 どちらも寂しい人で心のスキマを突かれ甘い言葉に乗せられ‥<br>
 夫や家族以外に拠り所を見つけてしまうのです<br>
 </blockquote>
 <p><strong>着るものも付き合う人も、その他あらゆる不条理をエホバの名のもとに制限</strong>されてきて、ふつう、こういうことは言えない。もっと怒っていい。憤っていい。これは著者の生まれついた性格によるものか、それとも、エホバの証人という宗教が、あるいは反面教師として彼女に何か悟らせるものがあったのか、どうか。
 </p>
 <h2>邪教よりも悪いもの</h2>
 <p><strong>エホバの人と聞くと、我々は、何かもうそれだけで、一段低い人間のように見てしまっていないだろうか</strong>。</p>
 
 <p>
 高校の時に、エホバの証人の信者だと言われていた老齢の先生がいた。私を含め同級生は、それをしばしばからかっていた。「先生、エホバなんでしょ？」とか、その先生はひどいワキガだったから、「エホバって風呂入っちゃダメなの？」なんて、好き放題言っていた。
 </p>
 <p>ある日、ついに堪忍袋の緒が切れた先生は、そうだ、私はエホバだと宣言し、黒板に大きく「エホバ」と書き殴った。「<strong>エホバエホバと、気安く口にするもんじゃない！</strong>」と怒鳴った。私たちはそれにもまたゲラゲラと笑った。エホバエホバと馬鹿にしてとめどなかった。
 </p>
 <p>
 今になって思えば、<strong>たとえエホバがとんでもない邪教だとしても、いったい最低で最悪なのはどっちだったろうか</strong>と考える。
 </p>
 <blockquote>エホバの証人は大学進学やフルタイムでの就職をとても嫌がります<br>
 そして社会的地位よりも教団内での地位を重んじ<br>布教や教団内で働くことを良しとします
 </blockquote>
 <h2>エホバは邪教か？</h2>
 <p>正直、私にはまだわからない。<strong>そもそも人様の心底信じているものを、あれはいい、あれは悪いと、勝手に切り捨てる方がどうかしている</strong>。だからこそ、私はもっときちんと知りたい。知った上で、自分なりの判断をくだしたい。</p>
 <p>
 すべての人間が善人にも悪人にもなれるのと一緒で、私の信仰するカトリックとて、数の論理で善良な宗教にカテゴライズされているだけで、邪教でない根拠も証拠もない。
 </p>",,2,2020-07-26 8:30:31,2020-07-26 15:00:40,,0,0,"book,religion",book-review,信じない者が救われることもある。,,https://test.b2i.link/wp-content/uploads/2020/07/61jvshHYbKL.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/%E3%82%AB%E3%83%AB%E3%83%88%E5%AE%97%E6%95%99%E4%BF%A1%E3%81%98%E3%81%A6%E3%81%BE%E3%81%97%E3%81%9F%E3%80%82-%E3%81%9F%E3%82%82%E3%81%95%E3%82%93-ebook/dp/B07CMS9FSL,たもさん,彩図社,842,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,73,177,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:6:{s:9:""check_cta"";s:4:""none"";s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,brand-value-creation,ブランド―価値の創造,"<section>
 <p>ブランド信仰という言葉がある。その言葉の通り、信じるものには涙が出るほどありがたいものだが、信じない者にとっては屁の突っ張りにもならない。
 </p>
 <section><!--intro END-->
 
 <section>
 <h2>共同幻想を生きる</h2>
 <p><strong>我々の生活はブランドに満ちている</strong>。牛丼と言えば吉野家だし、ファストファッションと言えばユニクロである。ちょっとリッチに行こうと思えば焼き肉の叙々苑、デパートの三越松屋ということになる。
 </p>
 <p>
 それらはなんら実態を指し示していないにも関わらず、我々にとって完全に自立した言語表現として機能する。
 </p>
 <blockquote>「「無印良品」ブランドって、何？」と問われて、客観的に何が指示できるのか。ブランドとは、九鬼周造のいう「日本の粋」や山本七平のいう「場の空気」の概念に似て、客観的な存在として存在するというよりも、その存在を了解しあうようなたぐいの存在のようにも思える。
 </blockquote>
 <section><!--1 END-->
 
 <section>
 <h2>価値はどこからやってくるのか</h2>
 <p>ブランドは貨幣に似ている。<strong>皆が価値があると信じればこそ価値を持つ</strong>。見向きもされなくなれば、たちまち価値を失い、ブランドは消滅する。ブランドとは単なる名前ではない。イメージだ。我々はそのイメージを欲望する。
 </p>
 <p>
 試みに、「一万円」という言葉をつぶやいてみてほしい。我々はそこに、貨幣という無機的な物質なんかではなく、恐ろしく豊かなイメージがともなうことに気がつくだろう。<strong>あらゆるイメージは、人間の欲望の変形である</strong>。
 </p>
 <blockquote>磯崎氏は、〜中略〜あるスタイルが評判をとり流行となるときには、できるかぎり早くそのスタイルを否定する方向に向かわないとだめだという。
 <small>(磯崎新「反スタイル・イッセイ・ミヤケ論」『広告批評』一九九四年一一月号、マドラ出版」)</small>
 </blockquote>
 <section><!--2 END-->
 <p>かつて三島由紀夫が自身のボディビルダー写真のことを謙遜して「逆柱」と言ったのを思い出す。これは「建物は完成と同時に崩壊が始まる」ことから、故意に柱を未完成にしておく俗習だが、どんな世界も、<strong>人気は出た瞬間に衰退に向かう</strong>ものである。
 </p>
 <section>
 <h2>虚栄心とブランド</h2>
 <p><strong>ブランドという思想は、実に人間くさいもの</strong>だと思う。よい大学に入ること、一流企業に勤めること、美男美女と付き合うこと、これらはすべてブランド的思考のたまものである。虎の威をかる狐よろしく、我々はブランドによって強くなったり弱くなったり、自信を持ったり失ったりする。
 </p>
 <p>
 しばしばそのブランド争いに敗れて傷ついて、命さえ捨てる者もある。ブランドなしに人は生きることができない。<strong>「平凡な家庭」とて、ひとつのブランド</strong>なのだから。
 </p>
 <blockquote>ブランド価値とは、それを手の中につかんだと思ったときには、その指のあいだからこぼれ出してしまうようなものなのだ。
 </blockquote>
 <section><!--3 END-->",,2,2020-07-27 5:36:18,2020-08-29 19:11:01,,0,0,book,book-review,ブランドとは一種の宗教であり、信仰である,,https://test.b2i.link/wp-content/uploads/2020/07/book-title-of-brand-iwanami_2020.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/%E3%83%96%E3%83%A9%E3%83%B3%E3%83%89%E2%80%95%E4%BE%A1%E5%80%A4%E3%81%AE%E5%89%B5%E9%80%A0-%E5%B2%A9%E6%B3%A2%E6%96%B0%E6%9B%B8-%E7%9F%B3%E4%BA%95-%E6%B7%B3%E8%94%B5/dp/4004306345/ref=sr_1_1?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&dchild=1&keywords=%E3%83%96%E3%83%A9%E3%83%B3%E3%83%89+%E5%B2%A9%E6%B3%A2&qid=1595710763&s=digital-text&sr=1-1-catcorr,石井 淳蔵,岩波書店,,購入価格: 人に借りた(0円),AfterMain,,,,,,,,,,,,,,109,296,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:6:{s:9:""check_cta"";s:4:""none"";s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,i-cant-say-what-i-should-be-in-my-thirties-now,いま30代に何が 助けてと言えない,,,2,2015-03-13 8:53:20,2020-07-26 8:54:28,,0,0,"book,no_comment",book-review,,,,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4163731709/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4163731709&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,NHKクローズアップ現代取材班,文藝春秋,397,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,0,106,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,visiting-ise-the-journey-and-devotion-of-edo-people,お伊勢参り - 江戸庶民の旅と信心,,,2,2015-02-18 8:55:07,2020-07-26 9:08:14,,0,0,"book,no_comment",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41tUr1MuVVL._SX311_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4121022068/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4121022068&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,鎌田 道隆,中央公論新社,260,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,1,104,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
