ID,post_type,post_status,post_name,post_title,post_content,post_excerpt,post_author,post_date,post_modified,post_thumbnail,post_parent,menu_order,post_tags,post_category,summary,seo_title,image,book_star,amazon_url,author,publisher,price,no_price,type,reread,text,reread_2,text_2,reread_3,text_3,reread_4,text_4,reread_5,text_5,status,auto_update_uri,ao_post_optimize,views,post_views_count,bzb_meta_keywords,bzb_meta_description,bzb_meta_robots,bzb_post_asset_js4head,bzb_post_asset_css,bzb_post_asset_js,bzb_cta,bzb_post_front_info,bzb_checklists,bzb_show_toppage_flag,bzb_include_rss,bzb_post_social_buttons,title,no-price
,books,publish,history-of-jewish-persecution-in-america,アメリカのユダヤ人迫害史,ユダヤ人が虐げられてきたのは、自由の国アメリカでも同じだったのかと知る。しかしそこで、「黒人の敵はユダヤ人の敵」だとして、黒人とユダヤ人の間に奇妙な連帯があったというのも興味深い。,,2,2019-04-21 2:57:08,2020-07-02 2:58:49,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2019/04/41V8W5K7SDL._SX285_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/gp/product/4087200477/ref=ppx_od_dt_b_asin_title_s00?ie=UTF8&psc=1,佐藤 唯行,集英社,390,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,13,160,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,physics-and-god,物理学と神,まず、タイトルが好みである。神に科学をぶつけるのはいい。キリスト教を（疑いつつ）信仰する者としては、ぜひとも神を打ち砕いていただきたい。が、そうなるはずもなく、人間にはこの宇宙を「完全に」把握できる日はこないし、来る前に滅亡するに違いないので、神は、信仰はやっぱり大事だよね、などと思う。,,2,2019-03-26 8:02:28,2020-07-02 8:05:38,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2019/03/31G68M9KBSL._SX286_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4087201740/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4087201740&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,池内 了,集英社,,購入価格: 不明,,,,,,,,,,,,,,,6,109,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,what-is-calligraphy-the-aesthetics-of-brush-pencils,書とはどういう芸術か―筆蝕の美学,タイトルそのままの疑問があったため手にとる。全編ややこしいというかまどろっこしい議論が続くが、まあそれは現代美術でも同じことで、嫌いではない。,,2,2019-03-26 8:05:54,2020-07-02 8:08:18,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2019/03/41dNMobQxjL._SX338_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4121012208/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4121012208&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,石川 九楊,中央公論新社,365,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,134,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,despair-in-the-warehouse-of-the-calligraphy-went-crazy-with-ubers-car,アマゾンの倉庫で絶望し、ウーバーの車で発狂した～潜入・最低賃金労働の現場～,わかりやすくアマゾンもウーバーも使いたくなくなってしまった。読んでいると、何もかも狂ってやがるという憤りが込み上げてきて死にたくなる。しかし一読の価値は間違いなくある。自分がこの世の中でどのあたりに属しているのかを嫌でも考えることになる。,,2,2019-07-17 8:08:57,2020-07-02 8:13:09,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2019/07/51c-e83TdzL._SX340_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4334962270/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4334962270&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"ジェームズ・ブラッドワース (著), 濱野大道 (翻訳)",光文社,1749,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,9,116,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,vietnam-war,ベトナム戦争―誤算と誤解の戦場,アメリカを理解するならベトナム戦争を知るべし、ということで二冊目のベトナム戦争関連本。この戦争に限った話ではないだろうが、あまりにも多くの要素が絡み合っていて、いまだ把握しがたい。,,2,2019-03-25 8:13:56,2020-07-02 8:16:13,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2019/03/download.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4121015967/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4121015967&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,松岡 完,中央公論新社,575,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,5,126,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,in-the-head-of-a-sex-offender,性犯罪者の頭の中,よく聞く「ムラムラしてつい」という人は実はほとんどいない。彼らはもっと冷静に犯行に及んでいる。また、公然わいせつ(性器の露出)だけはその動機について説明ができないというくだりには笑った。男に残された最後のロマンなのかもしれない。,,2,2020-01-07 22:24:10,2020-07-02 22:26:41,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2020/01/download-1.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4344983475/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4344983475&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,鈴木 伸元,幻冬舎,800,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,16,110,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,cannabis-forbidden-history-and-future-to-medicine,大麻 禁じられた歴史と医療への未来,自動車王フォードがヘンププラスチックを使った車を作っていたというのは驚き。だがそれを発表した1937年、同年施行されたマリファナ課税法で大麻由来のオーガニック工業の未来は夢と消えたという展開は実に興味深い歴史。,,2,2019-10-23 22:27:43,2020-07-02 22:30:57,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2019/10/51vw-jr1uL._SY344_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4774760544/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4774760544&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,長吉秀夫,株式会社コスミック出版,749,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,17,137,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,business-persons-english-word-book-essentials-taught-by-simultaneous-interpreters,同時通訳者が教える ビジネスパーソンの英単語帳 エッセンシャル,"<p>文法を学び、自在に構文を組み立てることができるようになっても、限界がある。言葉はもっと豊かで複雑で奥深い。</p>
 <h2>その表現は伝わらない以前に失礼</h2>
 <p><strong>I'm fine</strong>が失礼になる場合もあるというのは、単語と文法を百年学んでも気がつけないだろうと思う。How are you? と聞かれ、それだけ言うと「ほっといてくれよ！」という意味になるのだ。<strong>I'm fine thank you, and you?</strong> まで端折らず言わなければならない。そのような<strong>表現</strong>が本書には詰まっている。
 </p>
 <blockquote>
 <span class=""red"">Bad:</span> <strong>He made a claim to the Maker.</strong><br>
 彼はつくる人に権利を主張した。 <br>
 →特にMakerとMが大文字の場合、「彼は創造主（神）に権利を主張した」とも解釈されてしまいます……。仕事をしていてこんなこと言われたらびっくりです！
 </blockquote>
 <blockquote>
 <span class=""red"">Good:</span> <strong>He made complaints to the manufacturer.</strong><br>
 彼はメーカーにクレームをつけた。 →「メーカー」は英語ではmakerではありません！ 一般的にはmanufacturerです。注意しましょう。
 </blockquote>
 <h2>言葉は文化</h2>
 <p>表現にはそれぞれの国や民族の文化が分かちがたく絡みついている。メーカーが創造主と言われて、すんなり腑に落ちる日本人は多くないだろう。メーカーを日本語に訳すと製造業者、モノを作る人、創造する人、いくら連想を広げても、日本人の発想では神が出てこない。我々は世界は神が作ったものとは考えないからだ。
 </p>
 <blockquote>
 <span class=""red"">Bad:</span> <strong>We demand you send the products as soon as possible.</strong><br>
 さっさと商品を送ってこいって言ってんだよ！ →単純に和訳すれば「なるべく早く商品を送るように我々は要求します」ですが、実際は上記のように受け取られます！
 </blockquote>
 <blockquote>
 <span class=""red"">Good:</span> <strong>We’d like you to send the products by the end of the month.</strong>
 今月の終わりまでに商品を送ってください。
 </blockquote>
 <h2>最初に学ぶべきは禁忌</h2>
 <p>とかく外国語の習得には、積極的にアクションを起こすこと、ブロークンでもなんでも話すことが重要だと言われる。だが、どこの国にもタブーというものがある。いくら初学者でも、大目に見てもらえない領域があることだけは知っておいた方がいい。
 </p>",,2,2020-07-03 4:43:20,2020-07-10 6:20:39,,0,0,book,book-review,コミュニケーションは単語よりも表現が大事,,https://test.b2i.link/wp-content/uploads/2020/07/51-0g6if2AL._SX314_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/%E5%90%8C%E6%99%82%E9%80%9A%E8%A8%B3%E8%80%85%E3%81%8C%E6%95%99%E3%81%88%E3%82%8B-%E3%83%93%E3%82%B8%E3%83%8D%E3%82%B9%E3%83%91%E3%83%BC%E3%82%BD%E3%83%B3%E3%81%AE%E8%8B%B1%E5%8D%98%E8%AA%9E%E5%B8%B3-%E3%82%A8%E3%83%83%E3%82%BB%E3%83%B3%E3%82%B7%E3%83%A3%E3%83%AB-%E3%83%87%E3%82%A3%E3%82%B9%E3%82%AB%E3%83%B4%E3%82%A1%E3%83%BC%E6%90%BA%E6%9B%B8-%E8%8B%B1%E9%87%8C%E5%AD%90/dp/479931873X,関谷 英里子,ディスカヴァー・トゥエンティワン,,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,40,157,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,a-guide-to-english-grammar-that-allows-you-to-speak-and-write-with-basic-rules,基本ルールで話せる・書ける 英文法ポケットガイド,淡々と英語学習を続けている。なんか英語の勉強も一周した感があるので、今後は乱読はひかえ、数冊にしぼり込んで何度も読み、深い理解を目指したい。本書もその一冊にする。,,2,2019-05-17 1:22:38,2020-07-15 8:02:21,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2019/05/51KAG21123L._SX315_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4876151539/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4876151539&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"Benjamin W. Griffith  (著), Vincent F. Hopper (著), Cedric Gale (著), Ronald C. Foote (著), 小島 加奈子 (翻訳)",語研,517,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,6,131,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,my-father-killed-his-mother,僕の父は母を殺した,私の地元、広島の宇品港で起こった事件ということで、興味深く読んだ。内容はタイトルの通りだが、小説のようにさえ感じられた。自分の母を殺した父を許すべきか否かという懊悩は、ドストエフスキーの罪と罰にも通じるもを感じた。,,2,2019-05-09 1:29:49,2020-07-03 1:32:09,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2019/05/download.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4022510307/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4022510307&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,大山寛人,朝日新聞出版,1058,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,6,127,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,what-is-fundamentalism-challenging-secularism,ファンダメンタリズムとは何か―世俗主義への挑戦,1993年に開かれたシンポジウムでの討論を書き下ろしたもの。そのため「～でございます」とか「どう思われますか」などのやり取りがかったるい部分はある。ただ、内容は悪くない。,,2,2019-03-23 12:05:32,2020-07-04 12:10:56,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2019/03/download-2.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/gp/product/4788504944/ref=ppx_od_dt_b_asin_title_s00?ie=UTF8&psc=1,"井上 順孝 (編集), 大塚 和夫 (編集)",新曜社,552,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,5,139,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,american-history-dreams-and-realities-of-multicultural-society-read-by-theme,アメリカの歴史―テーマで読む多文化社会の夢と現実,"教科書としても使われているらしく、全体として固い。しかし内容もまた手堅い。「おおスザンナ」の作曲家フォスターは南部には一度も行ったことがないのに、ルイジアナやケンタッキーの風景をノスタルジックに歌ったということなど、豆知識としても。
 
 以下の「雇われること、自立すること」という章の導入文など、考えさせられる部分も多い。
 
 『19世紀の資本主義発展は、「階級のない社会」という理念を切り崩し、他人に雇われて働かなければ飢えてしまう人々を生み出していった。この理念と現実との両立を図ったのが成功倫理である。アメリカは「機会の国」であり、貧しさは努力をすれば逃れられる一時的な状態である。また、誰もが平等な社会とは誰も重要ではない社会でもあり、アメリカでは成功し富を獲得し、人から尊敬されることがとくに重要になる』",,2,2019-03-10 1:41:14,2020-07-26 1:05:48,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2019/03/51PRPZ0G2QL._SX320_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4641121621/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4641121621&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"有賀 夏紀 (編集), 油井 大三郎 (編集)",有斐閣,495,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,5,115,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,gift-theory,贈与論,"<p>即物的な現代だからこそ、もらうこと・あげることの意味を再考する意義がある。金品の授受は、単純な損得だけではない。もっと深く、人間の、人類の根本に根ざす行為である。</p>
 <h2>あげる・もらうの無限ループ
 </h2>
 <p>ポリネシアのマオリ族では、<strong>贈与されたモノには精霊(ハウ)が宿っており、受け取った者は返礼の義務</strong>を負うとされている。そしてその義務は、贈与者に直接お返ししてはならず、第三者に渡さなければならないという。
 </p>
 <blockquote>
 ある人から何かを受け取ることは、その人の霊的な本質、魂を受け取ることになるからである。そのような物を保持し続けることは危険であり、死をもたらすかもしれない。
 </blockquote>
 <p>こう書くと前時代の呪術的な価値観に過ぎないと思われるかもしれないが、しかし現代においても贈与の意味は重い。たとえば結婚式の引き出物や祝儀の額ひとつとっても、呪術もはだしの怨恨はつきものである。
 </p>
 <h2>人間の潤滑油としての贈与
 </h2>
 <p>プラクティカルに考えれば、あげる・もらうという授受なんてしちめんどくさいことはやめた方がいい。実際、昨今はモノをあげたりもらったりするのをやめようという動きもある。人に気を使いたくないし、使われたくもないというわけだ。
 </p>
 <blockquote>
 気前よく人に与えることは義務なのである。というのは、女神ネメシスが貧者と神々のために、幸いと富をやたらに持っているのに、それを全く手放すことをしない者たちに復讐するからである。
 </blockquote>
 <h2>希薄な関係性の未来
 </h2>
 <p>贈与をやめ、繋がることを避け、個々が独立し、その先に何が残るだろう。それは本当に気楽で、生きやすい世の中だろうか。気を使わないとういことは、気を使われないということである。人間はそこまで孤独に強い生き物だったろうか。
 </p>
 <blockquote>
 マオリ族の優れた格言もそれを述べている。<br>
 Ko Maru kai atu Ko Maru kai mai ka ngohe ngohe <br>
 「貰ったのと同じだけ施しなさい。そうすれば万事うまくいく」
 </blockquote>
 <h2>人間は社会的動物である
 </h2>
 <p><strong>我々のDNAは、二百万年前にサバンナを走り回っていたころとなんら変わりがない</strong>。その事実を思い出そう。人間の喜怒哀楽は、その頃と呆れるほどに同じなのだ。そこでポリネシアの未開の部族の感覚が、表現こそ違えど、本質において我々とかけ離れているはずがない。贈与は、言葉と同じくらい人間にとって重要なことなのだ。
 </p>
 <blockquote>
 モースは著名な社会学者デュルケムの姉の子であり、幼少の時からこの叔父から教えを受けた。モースは冗談好きの大男であったという。
 </blockquote>
 <p>デュルケムの「自殺論」を読んだのはもう何年も前のこと。学者のDNAもまた途切れず続くということか。</p>",,2,2020-07-05 8:48:02,2020-07-10 5:04:17,,0,0,book,book-review,あげる=損ではなく、もらう=得ではない。,,https://test.b2i.link/wp-content/uploads/2020/07/41O6KHU6JrL.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/%E8%B4%88%E4%B8%8E%E8%AB%96-%E3%81%A1%E3%81%8F%E3%81%BE%E5%AD%A6%E8%8A%B8%E6%96%87%E5%BA%AB-%E3%83%9E%E3%83%AB%E3%82%BB%E3%83%AB-%E3%83%A2%E3%83%BC%E3%82%B9/dp/4480091998,"マルセル・モース (著), 吉田禎吾 (翻訳), 江川純一  (翻訳) ",筑摩書房,1155,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,39,143,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:6:{s:9:""check_cta"";s:4:""none"";s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,radiation-and-radioactivity,放射線と放射能,“放射脳“にはなりたくないので、放射能について正しく知っておきたいと思い購入。しかし前半は難解極まる数式の波に呑まれついていけず。が、終盤になってようやく私の知りたかった優しい基礎知識の紹介があり、いったい誰向けに書かれた本なのだろうかと。,,2,2019-03-06 12:35:56,2020-07-05 12:39:23,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2019/03/51rbg4hf6L._SY344_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4816342559/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4816342559&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,安斎 育郎,ナツメ社,823,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,4,124,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,how-to-make-america,「アメリカ」の作り方,集中的にアメリカに関する書籍を読んだおかげで、その歴史や成り立ちがだいたい掴めた。しかしこれだけ日本と関係が深い国にも関わらず、ほとんど学んでないのはなぜなのだろうか、とも。,,2,2019-02-21 12:43:06,2020-07-05 12:47:35,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51Z3E12tweL._SX349_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4167217295/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4167217295&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,歴史探検隊,歴史探検隊,267,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,5,102,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,japan-cruel-story-4,日本残酷物語4,ハワイ移民について調べていた流れから読んでみたが、看板に偽りなしの「残酷物語」。猟奇殺人の類よりもよほど読んでいて辛い。我々の祖先はこれほどまでに貧困に、お上に、世間に苦しんで生きてきたのかと、遠い目になる。,,2,2019-03-03 7:44:19,2020-07-06 7:48:51,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2019/03/513S4NF0D1L.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4582761089/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4582761089&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"宮本 常一  (著), 山本 周五郎 (著), 揖西 高速 (著), 山代 巴 (著)",平凡社,846,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,5,121,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
